UTC Timestamp,CAN Interface,Message ID (Hex),Message ID (Decimal),Data Payload (Hex),Data Payload (Decimal)
2018-07-13 08:48:45,can0,320,800,005D000000000069,26177172834091113
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:45,can0,320,800,1A00FFA108850990,1873778512083880336
2018-07-13 08:48:45,can0,727,1831,04010100020000,1127003713568768
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,3D0,976,0080000000000000,36028797018963968
2018-07-13 08:48:45,can0,320,800,1A00FFA108860990,1873778512083945872
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:45,can0,320,800,1A00FFA108870990,1873778512084011408
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005D000000000069,26177172834091113
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,320,800,005D000000000069,26177172834091113
2018-07-13 08:48:45,can0,1A0,416,0080000000000000,36028797018963968
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005D000000000069,26177172834091113
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,320,800,005D000000000069,26177172834091113
2018-07-13 08:48:45,can0,280,640,490E091B0E001B0E,5264155026246343438
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,3D0,976,0080000000000000,36028797018963968
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,3D0,976,0080000000000000,36028797018963968
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005D000000000069,26177172834091113
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,320,800,005D000000000069,26177172834091113
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005D000000000069,26177172834091113
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,320,800,005D000000000069,26177172834091113
2018-07-13 08:48:45,can0,520,1312,010100008031C000,72339071165382656
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,280,640,490E4E1B0E001B0E,5264230892548659982
2018-07-13 08:48:45,can0,727,1831,04010100020000,1127003713568768
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005D000000000069,26177172834091113
2018-07-13 08:48:45,can0,320,800,005D000000000069,26177172834091113
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:45,can0,320,800,1A00FFA108800990,1873778512083552656
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,320,800,005D000000000069,26177172834091113
2018-07-13 08:48:45,can0,280,640,490EBB1A0E001B0E,5264350735021120270
2018-07-13 08:48:45,can0,320,800,1A00FFA108810990,1873778512083618192
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005D000000000069,26177172834091113
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,320,800,005D000000000069,26177172834091113
2018-07-13 08:48:45,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:45,can0,320,800,1A00FFA108820990,1873778512083683728
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,1A0,416,0080000000000000,36028797018963968
2018-07-13 08:48:45,can0,5A0,1440,0180060000000000,108092988126658560
2018-07-13 08:48:45,can0,320,800,1A00FFA108830990,1873778512083749264
2018-07-13 08:48:45,can0,420,1056,85FFFF00007FFF84,9655716501579104132
2018-07-13 08:48:45,can0,5D2,1490,015A5A5A36525A41,97489685446810177
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:45,can0,320,800,1A00FFA108840990,1873778512083814800
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,320,800,005D000000000069,26177172834091113
2018-07-13 08:48:45,can0,3D0,976,0080000000000000,36028797018963968
2018-07-13 08:48:45,can0,320,800,1A00FFA108850990,1873778512083880336
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,320,800,005D000000000069,26177172834091113
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005D000000000069,26177172834091113
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,320,800,005D000000000069,26177172834091113
2018-07-13 08:48:45,can0,3D0,976,0080000000000000,36028797018963968
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005D000000000069,26177172834091113
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005D000000000069,26177172834091113
2018-07-13 08:48:45,can0,3D0,976,0080000000000000,36028797018963968
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005D000000000069,26177172834091113
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,320,800,005D000000000069,26177172834091113
2018-07-13 08:48:45,can0,3D0,976,0080000000000000,36028797018963968
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005D000000000069,26177172834091113
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,320,800,005D000000000069,26177172834091113
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005D000000000069,26177172834091113
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,320,800,005D000000000069,26177172834091113
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,727,1831,04010100020000,1127003713568768
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005F000000000069,26740122787512425
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,320,800,005F000000000069,26740122787512425
2018-07-13 08:48:45,can0,280,640,490EEC1B0E001B0E,5264404615385848590
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005F000000000069,26740122787512425
2018-07-13 08:48:45,can0,320,800,005F000000000069,26740122787512425
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:45,can0,320,800,1A00FFF309C90A90,1873778864292432528
2018-07-13 08:48:45,can0,420,1056,85FFFF00007FFF84,9655716501579104132
2018-07-13 08:48:45,can0,621,1569,000080FF907FA500,141835129300224
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,1A0,416,0080000000000000,36028797018963968
2018-07-13 08:48:45,can0,5A0,1440,0180070000000000,108094087638286336
2018-07-13 08:48:45,can0,320,800,1A00FFF309CA0A90,1873778864292498064
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005F000000000069,26740122787512425
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:45,can0,320,800,1A00FFF309CB0A90,1873778864292563600
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,320,800,005F000000000069,26740122787512425
2018-07-13 08:48:45,can0,3D0,976,0080000000000000,36028797018963968
2018-07-13 08:48:45,can0,320,800,1A00FFF309CC0A90,1873778864292629136
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005F000000000069,26740122787512425
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:45,can0,320,800,1A00FFF309CD0A90,1873778864292694672
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005F000000000069,26740122787512425
2018-07-13 08:48:45,can0,320,800,005F000000000069,26740122787512425
2018-07-13 08:48:45,can0,320,800,005F000000000069,26740122787512425
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:45,can0,320,800,1A00FFF309CE0A90,1873778864292760208
2018-07-13 08:48:45,can0,520,1312,338700008031C000,3712936419941007360
2018-07-13 08:48:45,can0,621,1569,000080FF907FA500,141835129300224
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,280,640,490E4E1B0E001B0E,5264230892548659982
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,320,800,1A00FFF309C30A90,1873778864292039312
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:45,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:45,can0,320,800,1A00FFA108850990,1873778512083880336
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:46,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:46,can0,320,800,1A00FFA108860990,1873778512083945872
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,1A0,416,0080000000000000,36028797018963968
2018-07-13 08:48:46,can0,5A0,1440,0180070000000000,108094087638286336
2018-07-13 08:48:46,can0,320,800,1A00FFA108870990,1873778512084011408
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,320,800,005E000000000069,26458647810801769
2018-07-13 08:48:46,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:46,can0,320,800,1A00FFF309C80A90,1873778864292366992
2018-07-13 08:48:46,can0,520,1312,55C400008031C000,6180064590809907200
2018-07-13 08:48:46,can0,621,1569,000080FF907FA500,141835129300224
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,1A0,416,0080000000000000,36028797018963968
2018-07-13 08:48:46,can0,320,800,1A00FFA900090090,1873778546301272208
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,320,800,005C000000000069,25895697857380457
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:46,can0,320,800,1A00FFA1088A0990,1873778512084208016
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,320,800,005A000000000069,25332747903959145
2018-07-13 08:48:46,can0,3D0,976,0080000000000000,36028797018963968
2018-07-13 08:48:46,can0,320,800,1A00FFA1088B0990,1873778512084273552
2018-07-13 08:48:46,can0,727,1831,04010100020000,1127003713568768
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,320,800,005A000000000069,25332747903959145
2018-07-13 08:48:46,can0,320,800,005A000000000069,25332747903959145
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:46,can0,320,800,1A00FFA1088C0990,1873778512084339088
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,320,800,0059000000000069,25051272927248489
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,320,800,0059000000000069,25051272927248489
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,320,800,1A00FFA1088D0990,1873778512084404624
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,320,800,0058000000000069,24769797950537833
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,320,800,0057000000000069,24488322973827177
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,320,800,0053000000000069,23362423066984553
2018-07-13 08:48:46,can0,320,800,0053000000000069,23362423066984553
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,320,800,004F000000000069,22236523160141929
2018-07-13 08:48:46,can0,320,800,004F000000000069,22236523160141929
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,320,800,004B000000000069,21110623253299305
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,320,800,004B000000000069,21110623253299305
2018-07-13 08:48:46,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,320,800,0046000000000069,19703248369746025
2018-07-13 08:48:46,can0,320,800,1A00FFF905CE0690,1873778889995454096
2018-07-13 08:48:46,can0,5F3,1523,0000000000000000,0
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,1A0,416,0080000000000000,36028797018963968
2018-07-13 08:48:46,can0,5A0,1440,0180020000000000,108088590080147456
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,320,800,003D000000000069,17169973579350121
2018-07-13 08:48:46,can0,320,800,003D000000000069,17169973579350121
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:46,can0,320,800,1A00FF5103C00390,1873778168406475664
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,320,800,003C000000000069,16888498602639465
2018-07-13 08:48:46,can0,3D0,976,0080000000000000,36028797018963968
2018-07-13 08:48:46,can0,320,800,1A00FF5103C10390,1873778168406541200
2018-07-13 08:48:46,can0,727,1831,04010100020000,1127003713568768
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,320,800,0039000000000069,16044073672507497
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,320,800,0039000000000069,16044073672507497
2018-07-13 08:48:46,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:48:46,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:46,can0,320,800,1A00FFFF01820190,1873778915693166992
2018-07-13 08:48:46,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:46,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:46,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,320,800,0000000000000069,105
2018-07-13 08:48:46,can0,324,804,0000000000000069,105
2018-07-13 08:48:46,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:46,can0,320,800,1A00FFA900030090,1873778546300878992
2018-07-13 08:48:46,can0,420,1056,85FFFF00007FFF84,9655716501579104132
2018-07-13 08:48:46,can0,5D2,1490,0255303030323636,168093544621422134
2018-07-13 08:48:46,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:46,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:46,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:46,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:46,can0,320,800,0000000000000069,105
2018-07-13 08:48:46,can0,324,804,0000000000000069,105
2018-07-13 08:48:46,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:46,can0,320,800,1A00FFA900040090,1873778546300944528
2018-07-13 08:48:46,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:46,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:46,can0,1A0,416,0000000000000069,105
